id_evento,volcan,region,fecha_evento,magnitud,nivel_peligro
3751,Lonquimay,Los Lagos,2030-04-08,8.0,Amarillo
3752,Nevados de Chillán,Los Lagos,2030-04-09,5.19,Naranja
3753,Lonquimay,Maule,2030-04-10,1.23,Amarillo
3754,Osorno,Biobío,2030-04-11,6.93,Verde
3755,Villarrica,Los Lagos,2030-04-12,2.4,Verde
3756,Osorno,Biobío,2030-04-13,4.82,Amarillo
3757,Tupungatito,Los Lagos,2030-04-14,3.44,Amarillo
3758,Calbuco,Araucanía,2030-04-15,2.5,Amarillo
3759,Tupungatito,Metropolitana,2030-04-16,3.55,Verde
3760,Llaima,Biobío,2030-04-17,5.71,Rojo
3761,Lonquimay,Los Lagos,2030-04-18,4.72,Amarillo
3762,Villarrica,Metropolitana,2030-04-19,6.34,Amarillo
3763,Lonquimay,Maule,2030-04-20,1.88,Amarillo
3764,Villarrica,Maule,2030-04-21,3.29,Verde
3765,Nevados de Chillán,Biobío,2030-04-22,6.15,Verde
3766,Tupungatito,Maule,2030-04-23,7.85,Amarillo
3767,Tupungatito,Los Lagos,2030-04-24,7.71,Verde
3768,Nevados de Chillán,Metropolitana,2030-04-25,2.45,Verde
3769,Villarrica,Los Lagos,2030-04-26,7.98,Verde
3770,Calbuco,Araucanía,2030-04-27,4.54,Amarillo
3771,Llaima,Maule,2030-04-28,4.62,Verde
3772,Llaima,Los Lagos,2030-04-29,3.39,Amarillo
3773,Calbuco,Metropolitana,2030-04-30,6.49,Naranja
3774,Osorno,Los Lagos,2030-05-01,5.47,Amarillo
3775,Lonquimay,Los Lagos,2030-05-02,5.1,Verde
3776,Osorno,Biobío,2030-05-03,5.21,Rojo
3777,Osorno,Metropolitana,2030-05-04,6.53,Naranja
3778,Lonquimay,Biobío,2030-05-05,5.13,Amarillo
3779,Llaima,Biobío,2030-05-06,6.5,Verde
3780,Calbuco,Maule,2030-05-07,3.85,Amarillo
3781,Llaima,Biobío,2030-05-08,2.88,Verde
3782,Osorno,Biobío,2030-05-09,5.57,Rojo
3783,Villarrica,Los Lagos,2030-05-10,1.53,Verde
3784,Lonquimay,Biobío,2030-05-11,3.77,Naranja
3785,Tupungatito,Maule,2030-05-12,7.62,Verde
3786,Calbuco,Maule,2030-05-13,6.65,Verde
3787,Lonquimay,Maule,2030-05-14,2.79,Amarillo
3788,Lonquimay,Metropolitana,2030-05-15,6.35,Verde
3789,Nevados de Chillán,Biobío,2030-05-16,4.63,Verde
3790,Calbuco,Metropolitana,2030-05-17,1.63,Amarillo
3791,Nevados de Chillán,Metropolitana,2030-05-18,3.08,Naranja
3792,Osorno,Biobío,2030-05-19,1.71,Amarillo
3793,Calbuco,Biobío,2030-05-20,2.41,Naranja
3794,Lonquimay,Maule,2030-05-21,5.5,Amarillo
3795,Nevados de Chillán,Los Lagos,2030-05-22,6.85,Verde
3796,Llaima,Los Lagos,2030-05-23,4.98,Verde
3797,Llaima,Araucanía,2030-05-24,3.68,Verde
3798,Osorno,Maule,2030-05-25,1.71,Rojo
3799,Osorno,Biobío,2030-05-26,3.97,Verde
3800,Tupungatito,Metropolitana,2030-05-27,4.39,Amarillo
3801,Osorno,Metropolitana,2030-05-28,4.33,Amarillo
3802,Calbuco,Araucanía,2030-05-29,6.88,Verde
3803,Calbuco,Araucanía,2030-05-30,3.14,Verde
3804,Villarrica,Maule,2030-05-31,2.02,Amarillo
3805,Calbuco,Maule,2030-06-01,5.93,Verde
3806,Tupungatito,Metropolitana,2030-06-02,2.67,Naranja
3807,Nevados de Chillán,Metropolitana,2030-06-03,5.03,Verde
3808,Osorno,Biobío,2030-06-04,4.94,Naranja
3809,Nevados de Chillán,Maule,2030-06-05,3.87,Rojo
3810,Tupungatito,Metropolitana,2030-06-06,5.41,Amarillo
3811,Tupungatito,Maule,2030-06-07,6.97,Naranja
3812,Calbuco,Biobío,2030-06-08,4.01,Amarillo
3813,Calbuco,Maule,2030-06-09,3.88,Verde
3814,Tupungatito,Biobío,2030-06-10,1.46,Amarillo
3815,Tupungatito,Maule,2030-06-11,3.4,Amarillo
3816,Osorno,Biobío,2030-06-12,6.98,Verde
3817,Lonquimay,Araucanía,2030-06-13,2.92,Amarillo
3818,Osorno,Araucanía,2030-06-14,1.45,Verde
3819,Villarrica,Los Lagos,2030-06-15,4.94,Verde
3820,Llaima,Los Lagos,2030-06-16,1.71,Naranja
3821,Nevados de Chillán,Araucanía,2030-06-17,2.29,Verde
3822,Villarrica,Maule,2030-06-18,5.86,Amarillo
3823,Tupungatito,Metropolitana,2030-06-19,5.1,Amarillo
3824,Lonquimay,Metropolitana,2030-06-20,3.06,Verde
3825,Nevados de Chillán,Metropolitana,2030-06-21,2.19,Amarillo
3826,Lonquimay,Metropolitana,2030-06-22,4.92,Verde
3827,Nevados de Chillán,Metropolitana,2030-06-23,5.98,Naranja
3828,Lonquimay,Los Lagos,2030-06-24,1.33,Verde
3829,Llaima,Maule,2030-06-25,6.83,Amarillo
3830,Villarrica,Araucanía,2030-06-26,4.86,Verde
3831,Tupungatito,Los Lagos,2030-06-27,1.51,Naranja
3832,Osorno,Biobío,2030-06-28,2.49,Verde
3833,Calbuco,Araucanía,2030-06-29,2.21,Amarillo
3834,Nevados de Chillán,Biobío,2030-06-30,2.19,Amarillo
3835,Llaima,Metropolitana,2030-07-01,7.29,Amarillo
3836,Villarrica,Metropolitana,2030-07-02,4.27,Naranja
3837,Tupungatito,Los Lagos,2030-07-03,1.76,Rojo
3838,Calbuco,Biobío,2030-07-04,3.46,Verde
3839,Llaima,Metropolitana,2030-07-05,5.52,Verde
3840,Lonquimay,Metropolitana,2030-07-06,1.18,Amarillo
3841,Llaima,Biobío,2030-07-07,6.71,Amarillo
3842,Llaima,Maule,2030-07-08,4.36,Verde
3843,Llaima,Araucanía,2030-07-09,5.1,Naranja
3844,Osorno,Biobío,2030-07-10,2.24,Amarillo
3845,Villarrica,Araucanía,2030-07-11,6.37,Amarillo
3846,Calbuco,Araucanía,2030-07-12,3.98,Amarillo
3847,Tupungatito,Biobío,2030-07-13,5.6,Amarillo
3848,Nevados de Chillán,Araucanía,2030-07-14,5.6,Verde
3849,Tupungatito,Araucanía,2030-07-15,1.47,Amarillo
3850,Villarrica,Araucanía,2030-07-16,7.65,Amarillo
3851,Lonquimay,Los Lagos,2030-07-17,7.31,Verde
3852,Calbuco,Metropolitana,2030-07-18,4.95,Amarillo
3853,Villarrica,Araucanía,2030-07-19,5.88,Verde
3854,Calbuco,Maule,2030-07-20,3.48,Verde
3855,Villarrica,Araucanía,2030-07-21,4.34,Amarillo
3856,Lonquimay,Biobío,2030-07-22,2.43,Verde
3857,Tupungatito,Araucanía,2030-07-23,4.52,Amarillo
3858,Tupungatito,Biobío,2030-07-24,5.83,Naranja
3859,Nevados de Chillán,Los Lagos,2030-07-25,6.77,Amarillo
3860,Lonquimay,Maule,2030-07-26,4.91,Verde
3861,Calbuco,Biobío,2030-07-27,4.73,Amarillo
3862,Osorno,Metropolitana,2030-07-28,5.04,Naranja
3863,Nevados de Chillán,Los Lagos,2030-07-29,7.34,Amarillo
3864,Osorno,Biobío,2030-07-30,7.82,Amarillo
3865,Villarrica,Metropolitana,2030-07-31,2.14,Rojo
3866,Tupungatito,Biobío,2030-08-01,4.45,Verde
3867,Tupungatito,Biobío,2030-08-02,1.83,Amarillo
3868,Calbuco,Araucanía,2030-08-03,6.54,Rojo
3869,Calbuco,Araucanía,2030-08-04,2.81,Amarillo
3870,Llaima,Biobío,2030-08-05,1.54,Amarillo
3871,Osorno,Los Lagos,2030-08-06,6.86,Verde
3872,Nevados de Chillán,Metropolitana,2030-08-07,2.37,Amarillo
3873,Calbuco,Araucanía,2030-08-08,6.15,Verde
3874,Calbuco,Los Lagos,2030-08-09,6.48,Verde
3875,Lonquimay,Biobío,2030-08-10,7.35,Rojo
3876,Llaima,Metropolitana,2030-08-11,3.22,Amarillo
3877,Tupungatito,Araucanía,2030-08-12,3.42,Amarillo
3878,Llaima,Biobío,2030-08-13,3.63,Verde
3879,Calbuco,Biobío,2030-08-14,6.66,Verde
3880,Calbuco,Araucanía,2030-08-15,4.27,Verde
3881,Osorno,Araucanía,2030-08-16,6.61,Rojo
3882,Tupungatito,Biobío,2030-08-17,7.56,Naranja
3883,Nevados de Chillán,Biobío,2030-08-18,2.56,Amarillo
3884,Osorno,Araucanía,2030-08-19,3.9,Verde
3885,Lonquimay,Araucanía,2030-08-20,3.67,Amarillo
3886,Llaima,Metropolitana,2030-08-21,3.15,Verde
3887,Calbuco,Maule,2030-08-22,2.56,Amarillo
3888,Lonquimay,Araucanía,2030-08-23,4.01,Amarillo
3889,Llaima,Maule,2030-08-24,4.73,Naranja
3890,Osorno,Araucanía,2030-08-25,6.66,Verde
3891,Osorno,Araucanía,2030-08-26,5.79,Naranja
3892,Villarrica,Maule,2030-08-27,2.89,Verde
3893,Osorno,Biobío,2030-08-28,3.44,Verde
3894,Tupungatito,Metropolitana,2030-08-29,4.42,Amarillo
3895,Calbuco,Araucanía,2030-08-30,4.16,Verde
3896,Osorno,Maule,2030-08-31,7.21,Verde
3897,Villarrica,Metropolitana,2030-09-01,3.61,Verde
3898,Lonquimay,Los Lagos,2030-09-02,5.98,Verde
3899,Lonquimay,Araucanía,2030-09-03,2.45,Verde
3900,Llaima,Maule,2030-09-04,7.69,Verde
3901,Lonquimay,Biobío,2030-09-05,6.9,Verde
3902,Osorno,Araucanía,2030-09-06,2.44,Naranja
3903,Calbuco,Maule,2030-09-07,4.07,Verde
3904,Tupungatito,Metropolitana,2030-09-08,6.51,Amarillo
3905,Lonquimay,Araucanía,2030-09-09,5.7,Verde
3906,Osorno,Los Lagos,2030-09-10,2.29,Amarillo
3907,Tupungatito,Los Lagos,2030-09-11,5.97,Amarillo
3908,Llaima,Biobío,2030-09-12,6.74,Verde
3909,Villarrica,Maule,2030-09-13,3.61,Verde
3910,Nevados de Chillán,Metropolitana,2030-09-14,1.65,Naranja
3911,Osorno,Los Lagos,2030-09-15,7.27,Verde
3912,Osorno,Araucanía,2030-09-16,3.1,Verde
3913,Llaima,Maule,2030-09-17,1.16,Verde
3914,Calbuco,Araucanía,2030-09-18,7.33,Verde
3915,Llaima,Metropolitana,2030-09-19,5.34,Verde
3916,Nevados de Chillán,Araucanía,2030-09-20,3.85,Amarillo
3917,Llaima,Araucanía,2030-09-21,6.0,Verde
3918,Llaima,Metropolitana,2030-09-22,5.37,Verde
3919,Llaima,Biobío,2030-09-23,4.35,Amarillo
3920,Villarrica,Metropolitana,2030-09-24,2.06,Verde
3921,Llaima,Araucanía,2030-09-25,7.43,Verde
3922,Osorno,Biobío,2030-09-26,1.84,Verde
3923,Osorno,Maule,2030-09-27,4.38,Naranja
3924,Nevados de Chillán,Maule,2030-09-28,4.22,Verde
3925,Llaima,Araucanía,2030-09-29,7.77,Verde
3926,Nevados de Chillán,Biobío,2030-09-30,6.88,Amarillo
3927,Tupungatito,Los Lagos,2030-10-01,1.03,Amarillo
3928,Tupungatito,Biobío,2030-10-02,6.15,Verde
3929,Villarrica,Metropolitana,2030-10-03,6.63,Verde
3930,Villarrica,Biobío,2030-10-04,5.25,Amarillo
3931,Villarrica,Araucanía,2030-10-05,5.73,Amarillo
3932,Lonquimay,Metropolitana,2030-10-06,1.04,Amarillo
3933,Llaima,Metropolitana,2030-10-07,6.87,Verde
3934,Osorno,Los Lagos,2030-10-08,2.97,Verde
3935,Nevados de Chillán,Maule,2030-10-09,6.26,Amarillo
3936,Calbuco,Los Lagos,2030-10-10,7.21,Rojo
3937,Osorno,Biobío,2030-10-11,7.19,Verde
3938,Nevados de Chillán,Biobío,2030-10-12,7.84,Verde
3939,Tupungatito,Biobío,2030-10-13,3.86,Amarillo
3940,Calbuco,Biobío,2030-10-14,3.35,Amarillo
3941,Llaima,Maule,2030-10-15,6.51,Amarillo
3942,Nevados de Chillán,Maule,2030-10-16,6.14,Naranja
3943,Villarrica,Biobío,2030-10-17,3.89,Amarillo
3944,Tupungatito,Biobío,2030-10-18,1.7,Verde
3945,Llaima,Maule,2030-10-19,2.93,Verde
3946,Tupungatito,Araucanía,2030-10-20,4.1,Naranja
3947,Nevados de Chillán,Los Lagos,2030-10-21,6.82,Verde
3948,Tupungatito,Araucanía,2030-10-22,7.84,Verde
3949,Tupungatito,Los Lagos,2030-10-23,3.58,Amarillo
3950,Tupungatito,Biobío,2030-10-24,7.12,Amarillo
3951,Osorno,Maule,2030-10-25,5.01,Verde
3952,Llaima,Araucanía,2030-10-26,4.22,Verde
3953,Llaima,Araucanía,2030-10-27,3.77,Rojo
3954,Osorno,Biobío,2030-10-28,7.24,Amarillo
3955,Calbuco,Maule,2030-10-29,5.74,Amarillo
3956,Calbuco,Los Lagos,2030-10-30,1.24,Amarillo
3957,Villarrica,Biobío,2030-10-31,2.63,Verde
3958,Tupungatito,Maule,2030-11-01,6.56,Rojo
3959,Tupungatito,Metropolitana,2030-11-02,4.79,Verde
3960,Lonquimay,Metropolitana,2030-11-03,7.73,Verde
3961,Lonquimay,Los Lagos,2030-11-04,5.42,Amarillo
3962,Villarrica,Los Lagos,2030-11-05,2.95,Verde
3963,Tupungatito,Metropolitana,2030-11-06,5.43,Amarillo
3964,Lonquimay,Los Lagos,2030-11-07,2.27,Verde
3965,Lonquimay,Metropolitana,2030-11-08,2.67,Verde
3966,Llaima,Los Lagos,2030-11-09,6.57,Verde
3967,Villarrica,Metropolitana,2030-11-10,7.2,Amarillo
3968,Osorno,Biobío,2030-11-11,1.6,Amarillo
3969,Lonquimay,Araucanía,2030-11-12,4.99,Verde
3970,Lonquimay,Los Lagos,2030-11-13,5.72,Amarillo
3971,Calbuco,Araucanía,2030-11-14,5.88,Amarillo
3972,Osorno,Maule,2030-11-15,3.43,Verde
3973,Tupungatito,Metropolitana,2030-11-16,6.45,Rojo
3974,Lonquimay,Metropolitana,2030-11-17,4.9,Verde
3975,Lonquimay,Metropolitana,2030-11-18,3.44,Amarillo
3976,Calbuco,Araucanía,2030-11-19,2.28,Verde
3977,Lonquimay,Los Lagos,2030-11-20,2.84,Verde
3978,Villarrica,Biobío,2030-11-21,2.68,Verde
3979,Lonquimay,Metropolitana,2030-11-22,7.74,Amarillo
3980,Tupungatito,Maule,2030-11-23,3.08,Amarillo
3981,Osorno,Biobío,2030-11-24,4.63,Verde
3982,Villarrica,Biobío,2030-11-25,3.27,Amarillo
3983,Tupungatito,Araucanía,2030-11-26,7.82,Verde
3984,Villarrica,Maule,2030-11-27,4.32,Amarillo
3985,Nevados de Chillán,Araucanía,2030-11-28,5.01,Verde
3986,Osorno,Maule,2030-11-29,2.12,Amarillo
3987,Nevados de Chillán,Araucanía,2030-11-30,6.88,Verde
3988,Villarrica,Biobío,2030-12-01,1.97,Verde
3989,Llaima,Biobío,2030-12-02,4.5,Verde
3990,Nevados de Chillán,Biobío,2030-12-03,6.18,Amarillo
3991,Villarrica,Maule,2030-12-04,4.59,Amarillo
3992,Llaima,Metropolitana,2030-12-05,6.17,Verde
3993,Lonquimay,Biobío,2030-12-06,2.15,Verde
3994,Osorno,Araucanía,2030-12-07,7.57,Amarillo
3995,Tupungatito,Biobío,2030-12-08,5.99,Verde
3996,Tupungatito,Maule,2030-12-09,6.35,Verde
3997,Villarrica,Araucanía,2030-12-10,1.42,Naranja
3998,Lonquimay,Maule,2030-12-11,2.05,Rojo
3999,Tupungatito,Biobío,2030-12-12,5.29,Amarillo
4000,Nevados de Chillán,Araucanía,2030-12-13,5.84,Verde
4001,Tupungatito,Metropolitana,2030-12-14,3.39,Amarillo
4002,Tupungatito,Biobío,2030-12-15,2.1,Amarillo
4003,Nevados de Chillán,Maule,2030-12-16,5.24,Verde
4004,Lonquimay,Araucanía,2030-12-17,7.97,Amarillo
4005,Nevados de Chillán,Metropolitana,2030-12-18,1.78,Verde
4006,Osorno,Metropolitana,2030-12-19,5.52,Amarillo
4007,Lonquimay,Araucanía,2030-12-20,1.97,Verde
4008,Nevados de Chillán,Los Lagos,2030-12-21,2.14,Amarillo
4009,Osorno,Maule,2030-12-22,2.91,Verde
4010,Llaima,Los Lagos,2030-12-23,1.43,Amarillo
4011,Lonquimay,Araucanía,2030-12-24,7.64,Naranja
4012,Calbuco,Biobío,2030-12-25,7.12,Verde
4013,Llaima,Maule,2030-12-26,4.51,Amarillo
4014,Calbuco,Biobío,2030-12-27,4.11,Verde
4015,Llaima,Metropolitana,2030-12-28,1.52,Amarillo
4016,Lonquimay,Maule,2030-12-29,2.77,Amarillo
4017,Nevados de Chillán,Los Lagos,2030-12-30,4.73,Amarillo
4018,Tupungatito,Araucanía,2030-12-31,5.62,Verde
4019,Llaima,Los Lagos,2031-01-01,2.76,Verde
4020,Llaima,Metropolitana,2031-01-02,7.6,Verde
4021,Calbuco,Los Lagos,2031-01-03,4.03,Verde
4022,Llaima,Los Lagos,2031-01-04,6.19,Amarillo
4023,Calbuco,Metropolitana,2031-01-05,3.06,Amarillo
4024,Nevados de Chillán,Araucanía,2031-01-06,5.8,Amarillo
4025,Osorno,Maule,2031-01-07,5.19,Rojo
4026,Villarrica,Metropolitana,2031-01-08,4.98,Verde
4027,Villarrica,Araucanía,2031-01-09,3.56,Amarillo
4028,Lonquimay,Maule,2031-01-10,2.45,Amarillo
4029,Lonquimay,Metropolitana,2031-01-11,2.66,Naranja
4030,Nevados de Chillán,Araucanía,2031-01-12,3.61,Verde
4031,Llaima,Metropolitana,2031-01-13,3.12,Verde
4032,Calbuco,Metropolitana,2031-01-14,6.91,Amarillo
4033,Calbuco,Biobío,2031-01-15,3.87,Verde
4034,Llaima,Araucanía,2031-01-16,6.34,Rojo
4035,Lonquimay,Araucanía,2031-01-17,1.97,Naranja
4036,Lonquimay,Maule,2031-01-18,4.29,Verde
4037,Lonquimay,Araucanía,2031-01-19,7.79,Verde
4038,Llaima,Los Lagos,2031-01-20,4.19,Verde
4039,Villarrica,Metropolitana,2031-01-21,5.47,Rojo
4040,Villarrica,Araucanía,2031-01-22,2.18,Amarillo
4041,Calbuco,Araucanía,2031-01-23,5.35,Amarillo
4042,Lonquimay,Maule,2031-01-24,6.19,Amarillo
4043,Nevados de Chillán,Araucanía,2031-01-25,2.06,Amarillo
4044,Lonquimay,Araucanía,2031-01-26,5.98,Amarillo
4045,Llaima,Metropolitana,2031-01-27,4.91,Verde
4046,Villarrica,Metropolitana,2031-01-28,3.73,Rojo
4047,Osorno,Metropolitana,2031-01-29,5.59,Amarillo
4048,Llaima,Biobío,2031-01-30,1.91,Amarillo
4049,Villarrica,Araucanía,2031-01-31,7.52,Amarillo
4050,Nevados de Chillán,Biobío,2031-02-01,4.49,Amarillo
4051,Nevados de Chillán,Los Lagos,2031-02-02,6.31,Naranja
4052,Tupungatito,Metropolitana,2031-02-03,7.62,Naranja
4053,Calbuco,Biobío,2031-02-04,3.76,Naranja
4054,Calbuco,Biobío,2031-02-05,3.79,Verde
4055,Lonquimay,Maule,2031-02-06,5.81,Naranja
4056,Lonquimay,Los Lagos,2031-02-07,1.83,Naranja
4057,Calbuco,Metropolitana,2031-02-08,5.75,Naranja
4058,Villarrica,Araucanía,2031-02-09,5.8,Naranja
4059,Calbuco,Araucanía,2031-02-10,4.2,Amarillo
4060,Lonquimay,Araucanía,2031-02-11,1.68,Rojo
4061,Lonquimay,Araucanía,2031-02-12,4.64,Verde
4062,Nevados de Chillán,Metropolitana,2031-02-13,5.58,Verde
4063,Tupungatito,Maule,2031-02-14,4.35,Verde
4064,Tupungatito,Metropolitana,2031-02-15,1.89,Rojo
4065,Osorno,Los Lagos,2031-02-16,3.15,Verde
4066,Osorno,Los Lagos,2031-02-17,5.92,Naranja
4067,Lonquimay,Biobío,2031-02-18,4.62,Naranja
4068,Tupungatito,Metropolitana,2031-02-19,1.25,Rojo
4069,Nevados de Chillán,Araucanía,2031-02-20,3.37,Naranja
4070,Lonquimay,Biobío,2031-02-21,7.1,Amarillo
4071,Lonquimay,Maule,2031-02-22,2.96,Amarillo
4072,Tupungatito,Maule,2031-02-23,5.14,Verde
4073,Nevados de Chillán,Metropolitana,2031-02-24,5.69,Verde
4074,Calbuco,Maule,2031-02-25,2.8,Amarillo
4075,Osorno,Metropolitana,2031-02-26,5.32,Verde
4076,Lonquimay,Maule,2031-02-27,6.21,Amarillo
4077,Nevados de Chillán,Los Lagos,2031-02-28,4.27,Amarillo
4078,Villarrica,Biobío,2031-03-01,1.32,Verde
4079,Tupungatito,Metropolitana,2031-03-02,1.15,Amarillo
4080,Calbuco,Metropolitana,2031-03-03,3.7,Amarillo
4081,Nevados de Chillán,Los Lagos,2031-03-04,2.75,Naranja
4082,Calbuco,Biobío,2031-03-05,4.48,Verde
4083,Nevados de Chillán,Maule,2031-03-06,6.31,Amarillo
4084,Llaima,Biobío,2031-03-07,7.07,Amarillo
4085,Calbuco,Los Lagos,2031-03-08,2.32,Naranja
4086,Nevados de Chillán,Maule,2031-03-09,6.01,Amarillo
4087,Villarrica,Metropolitana,2031-03-10,2.97,Amarillo
4088,Calbuco,Araucanía,2031-03-11,2.07,Amarillo
4089,Lonquimay,Maule,2031-03-12,2.8,Verde
4090,Nevados de Chillán,Araucanía,2031-03-13,2.07,Verde
4091,Villarrica,Biobío,2031-03-14,5.73,Verde
4092,Calbuco,Los Lagos,2031-03-15,1.26,Amarillo
4093,Osorno,Los Lagos,2031-03-16,3.89,Verde
4094,Nevados de Chillán,Biobío,2031-03-17,3.64,Amarillo
4095,Osorno,Los Lagos,2031-03-18,3.37,Amarillo
4096,Nevados de Chillán,Maule,2031-03-19,6.53,Verde
4097,Osorno,Metropolitana,2031-03-20,5.97,Naranja
4098,Calbuco,Maule,2031-03-21,7.87,Amarillo
4099,Lonquimay,Metropolitana,2031-03-22,1.46,Rojo
4100,Lonquimay,Metropolitana,2031-03-23,4.03,Verde
4101,Nevados de Chillán,Maule,2031-03-24,4.12,Amarillo
4102,Llaima,Biobío,2031-03-25,7.56,Verde
4103,Villarrica,Maule,2031-03-26,7.72,Naranja
4104,Tupungatito,Biobío,2031-03-27,7.27,Amarillo
4105,Calbuco,Los Lagos,2031-03-28,2.43,Rojo
4106,Nevados de Chillán,Araucanía,2031-03-29,4.41,Amarillo
4107,Villarrica,Maule,2031-03-30,2.73,Amarillo
4108,Osorno,Metropolitana,2031-03-31,7.05,Amarillo
4109,Nevados de Chillán,Maule,2031-04-01,5.97,Verde
4110,Osorno,Metropolitana,2031-04-02,7.16,Amarillo
4111,Llaima,Maule,2031-04-03,3.04,Verde
4112,Nevados de Chillán,Maule,2031-04-04,3.98,Amarillo
4113,Tupungatito,Araucanía,2031-04-05,6.3,Naranja
4114,Lonquimay,Biobío,2031-04-06,2.82,Verde
4115,Llaima,Los Lagos,2031-04-07,2.38,Amarillo
4116,Villarrica,Metropolitana,2031-04-08,2.56,Verde
4117,Tupungatito,Metropolitana,2031-04-09,6.57,Amarillo
4118,Tupungatito,Biobío,2031-04-10,4.37,Verde
4119,Villarrica,Biobío,2031-04-11,5.94,Naranja
4120,Llaima,Biobío,2031-04-12,3.1,Amarillo
4121,Nevados de Chillán,Biobío,2031-04-13,7.73,Amarillo
4122,Osorno,Biobío,2031-04-14,3.54,Naranja
4123,Villarrica,Maule,2031-04-15,7.8,Amarillo
4124,Lonquimay,Biobío,2031-04-16,2.31,Amarillo
4125,Lonquimay,Los Lagos,2031-04-17,3.13,Verde
4126,Llaima,Metropolitana,2031-04-18,6.89,Rojo
4127,Llaima,Araucanía,2031-04-19,6.36,Amarillo
4128,Lonquimay,Biobío,2031-04-20,2.47,Amarillo
4129,Llaima,Araucanía,2031-04-21,3.21,Verde
4130,Osorno,Los Lagos,2031-04-22,2.6,Amarillo
4131,Nevados de Chillán,Araucanía,2031-04-23,5.83,Amarillo
4132,Nevados de Chillán,Maule,2031-04-24,4.56,Verde
4133,Nevados de Chillán,Biobío,2031-04-25,5.74,Verde
4134,Villarrica,Biobío,2031-04-26,1.52,Amarillo
4135,Villarrica,Maule,2031-04-27,3.97,Naranja
4136,Villarrica,Araucanía,2031-04-28,2.09,Amarillo
4137,Nevados de Chillán,Maule,2031-04-29,6.91,Verde
4138,Calbuco,Los Lagos,2031-04-30,1.69,Verde
4139,Nevados de Chillán,Biobío,2031-05-01,1.8,Naranja
4140,Llaima,Biobío,2031-05-02,7.55,Amarillo
4141,Osorno,Biobío,2031-05-03,6.85,Verde
4142,Tupungatito,Biobío,2031-05-04,2.54,Amarillo
4143,Llaima,Los Lagos,2031-05-05,7.85,Amarillo
4144,Lonquimay,Maule,2031-05-06,3.12,Amarillo
4145,Calbuco,Los Lagos,2031-05-07,6.31,Naranja
4146,Nevados de Chillán,Metropolitana,2031-05-08,2.97,Naranja
4147,Llaima,Metropolitana,2031-05-09,7.11,Verde
4148,Nevados de Chillán,Metropolitana,2031-05-10,6.02,Amarillo
4149,Calbuco,Maule,2031-05-11,3.72,Amarillo
4150,Osorno,Maule,2031-05-12,5.95,Verde
4151,Villarrica,Biobío,2031-05-13,5.99,Verde
4152,Tupungatito,Maule,2031-05-14,2.24,Verde
4153,Osorno,Biobío,2031-05-15,5.13,Verde
4154,Osorno,Araucanía,2031-05-16,5.28,Amarillo
4155,Llaima,Los Lagos,2031-05-17,4.51,Amarillo
4156,Llaima,Maule,2031-05-18,3.25,Verde
4157,Llaima,Los Lagos,2031-05-19,1.31,Naranja
4158,Osorno,Metropolitana,2031-05-20,4.14,Amarillo
4159,Llaima,Biobío,2031-05-21,3.43,Amarillo
4160,Tupungatito,Biobío,2031-05-22,2.87,Verde
4161,Llaima,Los Lagos,2031-05-23,4.69,Amarillo
4162,Villarrica,Metropolitana,2031-05-24,2.11,Verde
4163,Lonquimay,Biobío,2031-05-25,6.0,Naranja
4164,Villarrica,Los Lagos,2031-05-26,5.5,Verde
4165,Nevados de Chillán,Maule,2031-05-27,3.75,Verde
4166,Lonquimay,Biobío,2031-05-28,7.86,Verde
4167,Osorno,Maule,2031-05-29,1.31,Verde
4168,Llaima,Biobío,2031-05-30,2.35,Amarillo
4169,Villarrica,Los Lagos,2031-05-31,4.69,Verde
4170,Llaima,Maule,2031-06-01,3.99,Amarillo
4171,Tupungatito,Araucanía,2031-06-02,3.16,Verde
4172,Calbuco,Metropolitana,2031-06-03,5.02,Verde
4173,Lonquimay,Maule,2031-06-04,5.41,Verde
4174,Calbuco,Los Lagos,2031-06-05,4.91,Naranja
4175,Lonquimay,Araucanía,2031-06-06,7.37,Verde
4176,Osorno,Araucanía,2031-06-07,5.33,Amarillo
4177,Osorno,Los Lagos,2031-06-08,2.99,Verde
4178,Calbuco,Metropolitana,2031-06-09,1.38,Verde
4179,Villarrica,Biobío,2031-06-10,3.84,Verde
4180,Calbuco,Maule,2031-06-11,5.89,Verde
4181,Calbuco,Metropolitana,2031-06-12,5.29,Amarillo
4182,Nevados de Chillán,Maule,2031-06-13,6.58,Amarillo
4183,Calbuco,Los Lagos,2031-06-14,7.66,Amarillo
4184,Nevados de Chillán,Maule,2031-06-15,6.94,Amarillo
4185,Llaima,Biobío,2031-06-16,6.92,Verde
4186,Calbuco,Biobío,2031-06-17,1.83,Amarillo
4187,Lonquimay,Maule,2031-06-18,2.91,Verde
4188,Osorno,Los Lagos,2031-06-19,6.29,Verde
4189,Nevados de Chillán,Maule,2031-06-20,5.64,Verde
4190,Osorno,Metropolitana,2031-06-21,7.14,Verde
4191,Tupungatito,Los Lagos,2031-06-22,3.57,Verde
4192,Nevados de Chillán,Maule,2031-06-23,7.8,Amarillo
4193,Lonquimay,Los Lagos,2031-06-24,5.39,Verde
4194,Lonquimay,Araucanía,2031-06-25,1.77,Amarillo
4195,Nevados de Chillán,Maule,2031-06-26,5.29,Rojo
4196,Tupungatito,Metropolitana,2031-06-27,6.34,Amarillo
