Fecha,Magnitud,Profundidad_km,Duracion_seg,Distancia_km,Region,Danos
2018-12-16 15:54:35.498366528,5.9,461.3,71.7,239.6,Magallanes,0
2018-12-16 22:20:14.960997376,7.1,235.9,117.5,262.8,Magallanes,0
2018-12-17 04:45:54.423628224,3.6,363.5,47.3,14.6,Biobío,0
2018-12-17 11:11:33.886259072,5.0,676.1,96.3,36.1,Atacama,0
2018-12-17 17:37:13.348889920,3.5,155.4,20.4,419.8,Arica y Parinacota,0
2018-12-18 00:02:52.811520736,3.4,352.2,31.8,144.1,Ñuble,0
2018-12-18 06:28:32.274151584,4.2,439.0,34.9,173.7,Biobío,0
2018-12-18 12:54:11.736782432,5.9,100.9,97.4,320.6,Metropolitana,0
2018-12-18 19:19:51.199413280,7.7,35.2,99.0,111.1,Valparaíso,1
2018-12-19 01:45:30.662044128,5.9,14.4,41.7,97.2,Valparaíso,1
2018-12-19 08:11:10.124674976,5.0,230.7,46.4,211.3,Maule,0
2018-12-19 14:36:49.587305792,3.5,56.4,44.9,30.4,Atacama,0
2018-12-19 21:02:29.049936640,6.3,563.6,125.6,458.6,O'Higgins,0
2018-12-20 03:28:08.512567488,4.6,698.1,48.1,470.1,Tarapacá,0
2018-12-20 09:53:47.975198336,6.7,47.6,49.3,224.7,O'Higgins,1
2018-12-20 16:19:27.437829184,8.9,305.7,110.9,105.4,Ñuble,1
2018-12-20 22:45:06.900460000,3.7,22.9,35.7,235.8,La Araucanía,0
2018-12-21 05:10:46.363090848,4.3,98.1,58.0,50.9,Valparaíso,0
2018-12-21 11:36:25.825721696,5.8,229.4,69.6,199.5,O'Higgins,0
2018-12-21 18:02:05.288352544,8.8,278.6,135.0,37.8,Los Ríos,1
2018-12-22 00:27:44.750983392,7.6,658.1,142.2,353.4,Antofagasta,0
2018-12-22 06:53:24.213614208,8.4,280.1,67.3,138.6,Atacama,1
2018-12-22 13:19:03.676245056,5.0,349.9,86.6,260.8,Valparaíso,0
2018-12-22 19:44:43.138875904,9.0,175.7,173.2,7.8,Arica y Parinacota,1
2018-12-23 02:10:22.601506752,3.6,5.1,38.2,262.8,Arica y Parinacota,0
2018-12-23 08:36:02.064137600,3.3,630.0,22.1,2.6,Aysén,0
2018-12-23 15:01:41.526768448,8.1,61.8,140.4,462.7,Los Ríos,0
2018-12-23 21:27:20.989399264,8.6,675.2,133.4,251.1,Aysén,1
2018-12-24 03:53:00.452030112,3.5,95.9,28.7,50.9,La Araucanía,0
2018-12-24 10:18:39.914660960,3.7,425.4,43.2,171.2,O'Higgins,0
2018-12-24 16:44:19.377291808,3.2,699.6,43.7,24.0,Magallanes,0
2018-12-24 23:09:58.839922656,3.6,101.2,27.2,265.9,Valparaíso,0
2018-12-25 05:35:38.302553472,4.3,299.6,67.6,62.0,Magallanes,0
2018-12-25 12:01:17.765184320,8.8,547.4,135.1,237.1,Biobío,1
2018-12-25 18:26:57.227815168,7.0,27.4,128.1,153.4,Atacama,1
2018-12-26 00:52:36.690446016,7.7,484.4,104.0,381.0,Coquimbo,0
2018-12-26 07:18:16.153076864,7.7,60.9,104.8,241.6,Metropolitana,0
2018-12-26 13:43:55.615707712,6.2,169.4,88.6,424.2,O'Higgins,0
2018-12-26 20:09:35.078338528,7.8,116.3,71.0,470.7,Ñuble,0
2018-12-27 02:35:14.540969376,6.6,635.6,108.1,484.8,Metropolitana,0
2018-12-27 09:00:54.003600224,4.9,130.4,73.2,130.8,Metropolitana,0
2018-12-27 15:26:33.466231072,6.4,33.1,112.6,384.0,Metropolitana,0
2018-12-27 21:52:12.928861920,6.2,413.4,102.5,219.6,Los Lagos,0
2018-12-28 04:17:52.391492736,7.9,245.6,115.2,213.7,Atacama,0
2018-12-28 10:43:31.854123584,8.9,287.0,66.0,434.2,Coquimbo,1
2018-12-28 17:09:11.316754432,5.5,87.7,103.3,73.7,Los Ríos,0
2018-12-28 23:34:50.779385280,7.6,525.0,79.9,239.4,Ñuble,0
2018-12-29 06:00:30.242016128,3.6,423.1,70.1,296.8,Los Ríos,0
2018-12-29 12:26:09.704646944,7.7,258.1,84.9,34.0,Metropolitana,1
2018-12-29 18:51:49.167277792,5.2,124.2,37.4,432.4,Antofagasta,0
2018-12-30 01:17:28.629908640,3.2,417.4,58.5,157.9,Coquimbo,0
2018-12-30 07:43:08.092539488,5.2,546.1,88.0,328.8,Metropolitana,0
2018-12-30 14:08:47.555170336,6.7,222.1,112.5,464.1,Tarapacá,0
2018-12-30 20:34:27.017801184,3.7,23.0,23.5,360.2,Metropolitana,0
2018-12-31 03:00:06.480432000,8.5,154.0,154.6,443.1,Valparaíso,0
2018-12-31 09:25:45.943062848,3.5,479.3,48.8,35.7,O'Higgins,0
2018-12-31 15:51:25.405693696,8.6,692.4,103.7,246.9,Metropolitana,0
2018-12-31 22:17:04.868324544,7.2,14.3,134.6,282.9,Atacama,0
2019-01-01 04:42:44.330955392,5.0,217.8,75.0,344.8,Los Ríos,0
2019-01-01 11:08:23.793586208,5.3,48.1,37.1,59.3,Coquimbo,0
2019-01-01 17:34:03.256217056,7.4,224.9,94.7,328.7,Biobío,0
2019-01-01 23:59:42.718847904,6.6,287.1,96.0,73.9,Ñuble,1
2019-01-02 06:25:22.181478752,7.0,645.0,129.3,34.7,Ñuble,1
2019-01-02 12:51:01.644109600,5.3,61.0,48.8,235.2,Valparaíso,0
2019-01-02 19:16:41.106740416,5.9,545.1,99.8,300.6,Tarapacá,0
2019-01-03 01:42:20.569371264,8.9,279.9,151.3,479.1,Ñuble,0
2019-01-03 08:08:00.032002112,4.3,568.8,29.8,349.6,Valparaíso,0
2019-01-03 14:33:39.494632960,5.5,361.8,28.9,296.1,Ñuble,0
2019-01-03 20:59:18.957263808,4.8,32.3,65.9,108.1,Maule,0
2019-01-04 03:24:58.419894656,7.6,662.6,128.0,76.9,O'Higgins,1
2019-01-04 09:50:37.882525472,7.6,62.5,101.2,304.0,La Araucanía,0
2019-01-04 16:16:17.345156320,4.8,420.4,82.6,112.3,Los Ríos,0
2019-01-04 22:41:56.807787168,3.5,615.0,50.2,353.6,Coquimbo,0
2019-01-05 05:07:36.270418016,3.1,60.4,45.9,58.1,Coquimbo,0
2019-01-05 11:33:15.733048864,5.6,390.0,30.4,170.5,Biobío,0
2019-01-05 17:58:55.195679680,5.5,577.9,34.8,386.8,Ñuble,0
2019-01-06 00:24:34.658310528,8.9,690.5,141.3,415.7,La Araucanía,1
2019-01-06 06:50:14.120941376,5.8,508.4,95.4,173.3,Los Ríos,0
2019-01-06 13:15:53.583572224,4.5,198.4,59.1,104.2,Los Lagos,0
2019-01-06 19:41:33.046203072,8.3,491.2,115.0,479.1,Ñuble,1
2019-01-07 02:07:12.508833920,5.9,495.5,83.9,380.8,Tarapacá,0
2019-01-07 08:32:51.971464736,6.6,491.5,43.4,403.7,Ñuble,0
2019-01-07 14:58:31.434095584,3.6,598.7,54.1,112.2,Antofagasta,0
2019-01-07 21:24:10.896726432,5.3,65.7,64.5,212.8,La Araucanía,0
2019-01-08 03:49:50.359357280,8.7,80.4,122.1,35.0,Los Lagos,1
2019-01-08 10:15:29.821988128,6.5,450.2,87.4,55.6,Los Ríos,1
2019-01-08 16:41:09.284618944,5.1,667.9,83.9,111.3,Maule,0
2019-01-08 23:06:48.747249792,6.8,328.8,66.5,152.3,Metropolitana,0
2019-01-09 05:32:28.209880640,8.5,672.6,90.1,498.6,Biobío,0
2019-01-09 11:58:07.672511488,4.6,657.0,50.0,211.6,O'Higgins,0
2019-01-09 18:23:47.135142336,6.0,632.5,98.6,349.2,Los Lagos,0
2019-01-10 00:49:26.597773152,8.8,637.3,100.9,452.3,Aysén,1
2019-01-10 07:15:06.060404000,4.0,629.3,30.6,123.8,Biobío,0
2019-01-10 13:40:45.523034848,7.3,574.8,144.1,73.2,Maule,1
2019-01-10 20:06:24.985665696,6.7,488.0,83.1,122.4,Antofagasta,0
2019-01-11 02:32:04.448296544,7.1,22.0,47.1,441.3,Coquimbo,0
2019-01-11 08:57:43.910927392,5.1,96.9,76.8,333.2,Atacama,0
2019-01-11 15:23:23.373558208,4.9,98.3,78.8,226.2,Atacama,0
2019-01-11 21:49:02.836189056,7.1,21.4,88.8,410.3,Coquimbo,0
2019-01-12 04:14:42.298819904,4.3,86.1,63.2,119.1,Coquimbo,0
2019-01-12 10:40:21.761450752,5.5,644.2,41.7,120.3,Atacama,0
2019-01-12 17:06:01.224081600,4.1,466.3,43.1,284.0,Valparaíso,0
2019-01-12 23:31:40.686712416,3.0,221.9,22.3,395.2,Los Ríos,0
2019-01-13 05:57:20.149343264,8.8,556.4,95.1,130.5,Metropolitana,1
2019-01-13 12:22:59.611974112,5.6,344.4,75.3,105.8,O'Higgins,0
2019-01-13 18:48:39.074604960,8.8,103.8,102.4,237.5,Antofagasta,1
2019-01-14 01:14:18.537235808,3.8,619.7,52.8,68.0,Atacama,0
2019-01-14 07:39:57.999866624,6.5,240.4,81.4,374.2,Arica y Parinacota,0
2019-01-14 14:05:37.462497472,4.2,490.7,41.0,289.1,Arica y Parinacota,0
2019-01-14 20:31:16.925128320,7.7,207.0,55.1,256.8,Coquimbo,0
2019-01-15 02:56:56.387759168,7.7,352.5,67.7,436.3,Arica y Parinacota,0
2019-01-15 09:22:35.850390016,3.7,572.3,29.6,366.5,Maule,0
2019-01-15 15:48:15.313020864,8.5,114.0,132.7,75.5,La Araucanía,1
2019-01-15 22:13:54.775651680,4.2,684.2,72.7,210.8,Antofagasta,0
2019-01-16 04:39:34.238282528,6.7,53.8,105.9,161.3,Ñuble,0
2019-01-16 11:05:13.700913376,8.9,376.1,130.4,401.2,Magallanes,1
2019-01-16 17:30:53.163544224,8.3,641.6,79.8,359.8,Maule,0
2019-01-16 23:56:32.626175072,8.7,662.3,136.3,236.5,Coquimbo,1
2019-01-17 06:22:12.088805888,5.1,166.3,71.8,412.0,Tarapacá,0
2019-01-17 12:47:51.551436736,3.6,105.1,20.5,205.6,Maule,0
2019-01-17 19:13:31.014067584,4.1,508.5,76.3,402.0,Metropolitana,0
2019-01-18 01:39:10.476698432,6.0,34.2,37.2,17.0,Biobío,0
2019-01-18 08:04:49.939329280,7.8,342.2,97.8,68.2,Valparaíso,1
2019-01-18 14:30:29.401960128,3.9,558.5,49.5,378.2,Arica y Parinacota,0
2019-01-18 20:56:08.864590944,7.0,394.4,122.9,58.1,Los Ríos,0
2019-01-19 03:21:48.327221792,4.9,135.7,91.6,342.2,Aysén,0
2019-01-19 09:47:27.789852640,5.0,343.5,95.5,362.1,Antofagasta,0
2019-01-19 16:13:07.252483488,7.0,645.3,94.8,331.4,Los Ríos,0
2019-01-19 22:38:46.715114336,5.8,434.0,88.1,409.3,Los Ríos,0
2019-01-20 05:04:26.177745152,7.9,506.4,50.0,256.3,Coquimbo,0
2019-01-20 11:30:05.640376000,3.9,238.7,48.0,448.6,Coquimbo,0
2019-01-20 17:55:45.103006848,7.7,136.0,142.2,285.2,Coquimbo,0
2019-01-21 00:21:24.565637696,3.4,182.7,40.2,254.4,Antofagasta,0
2019-01-21 06:47:04.028268544,4.2,375.6,25.4,255.2,La Araucanía,0
2019-01-21 13:12:43.490899360,6.9,199.8,55.3,456.1,Aysén,0
2019-01-21 19:38:22.953530208,8.1,381.7,92.7,122.6,Biobío,0
2019-01-22 02:04:02.416161056,4.5,496.9,38.5,347.8,Atacama,0
2019-01-22 08:29:41.878791904,5.0,515.4,54.4,122.1,Aysén,0
2019-01-22 14:55:21.341422752,6.2,119.5,62.0,47.0,Valparaíso,0
2019-01-22 21:21:00.804053600,4.3,526.5,42.1,476.9,Antofagasta,0
2019-01-23 03:46:40.266684416,7.9,472.5,50.3,65.7,O'Higgins,0
2019-01-23 10:12:19.729315264,7.6,13.3,138.6,343.4,Los Ríos,0
2019-01-23 16:37:59.191946112,3.9,45.9,60.0,212.9,Biobío,0
2019-01-23 23:03:38.654576960,5.8,454.1,83.2,418.7,Antofagasta,0
2019-01-24 05:29:18.117207808,7.6,271.7,107.1,386.8,Atacama,0
2019-01-24 11:54:57.579838624,5.0,106.5,54.7,72.7,Biobío,0
2019-01-24 18:20:37.042469472,6.8,35.9,118.0,234.4,Valparaíso,0
2019-01-25 00:46:16.505100320,3.3,115.8,62.5,14.7,Metropolitana,0
2019-01-25 07:11:55.967731168,6.7,670.5,34.1,215.3,Antofagasta,0
2019-01-25 13:37:35.430362016,3.9,510.7,24.1,350.4,Maule,0
2019-01-25 20:03:14.892992864,8.0,371.8,121.0,116.8,Coquimbo,1
2019-01-26 02:28:54.355623680,5.1,659.4,43.6,405.2,Magallanes,0
2019-01-26 08:54:33.818254528,4.7,435.3,87.8,27.5,Coquimbo,0
2019-01-26 15:20:13.280885376,8.0,509.3,120.1,18.2,Maule,1
2019-01-26 21:45:52.743516224,3.3,201.4,34.7,14.7,Los Lagos,0
2019-01-27 04:11:32.206147072,5.4,414.3,60.6,140.7,Antofagasta,0
2019-01-27 10:37:11.668777888,5.2,104.7,79.9,234.1,Tarapacá,0
2019-01-27 17:02:51.131408736,4.7,286.1,33.4,54.6,Antofagasta,0
2019-01-27 23:28:30.594039584,8.5,28.1,155.1,498.4,Coquimbo,0
2019-01-28 05:54:10.056670432,7.5,155.6,38.0,499.8,Metropolitana,0
2019-01-28 12:19:49.519301280,3.4,57.0,66.9,260.4,Metropolitana,0
2019-01-28 18:45:28.981932096,7.3,274.5,54.9,284.4,Antofagasta,0
2019-01-29 01:11:08.444562944,6.2,590.9,100.0,463.5,Ñuble,0
2019-01-29 07:36:47.907193792,8.4,267.7,47.0,385.1,Maule,0
2019-01-29 14:02:27.369824640,4.9,583.0,56.2,84.8,O'Higgins,0
2019-01-29 20:28:06.832455488,6.4,461.3,92.5,396.5,Coquimbo,0
2019-01-30 02:53:46.295086336,6.0,359.1,36.3,116.2,Tarapacá,0
2019-01-30 09:19:25.757717152,5.9,169.6,68.7,215.7,Ñuble,0
2019-01-30 15:45:05.220348000,5.7,645.9,54.4,266.7,Ñuble,0
2019-01-30 22:10:44.682978848,4.2,42.7,52.4,358.8,Atacama,0
2019-01-31 04:36:24.145609696,7.5,483.8,94.3,75.9,O'Higgins,0
2019-01-31 11:02:03.608240544,5.7,436.8,95.6,39.0,O'Higgins,0
2019-01-31 17:27:43.070871360,8.8,311.5,60.3,433.2,Arica y Parinacota,0
2019-01-31 23:53:22.533502208,4.6,172.0,28.7,413.6,Los Ríos,0
2019-02-01 06:19:01.996133056,7.1,304.3,78.3,262.1,Arica y Parinacota,0
2019-02-01 12:44:41.458763904,8.6,611.6,157.5,331.5,Los Lagos,0
2019-02-01 19:10:20.921394752,7.0,586.6,124.8,359.9,Atacama,0
2019-02-02 01:36:00.384025568,8.2,659.3,109.9,238.8,Magallanes,0
2019-02-02 08:01:39.846656416,8.0,218.9,146.7,129.4,Valparaíso,1
2019-02-02 14:27:19.309287264,5.2,274.0,88.8,241.2,Los Ríos,0
2019-02-02 20:52:58.771918112,6.6,18.0,60.5,475.4,Antofagasta,0
2019-02-03 03:18:38.234548960,3.9,660.4,29.5,419.1,Aysén,0
2019-02-03 09:44:17.697179808,6.2,233.9,59.0,233.3,Arica y Parinacota,0
2019-02-03 16:09:57.159810624,4.4,285.9,37.0,113.6,Atacama,0
2019-02-03 22:35:36.622441472,7.5,635.9,107.6,444.9,Biobío,0
2019-02-04 05:01:16.085072320,6.2,371.0,85.4,319.5,Valparaíso,0
2019-02-04 11:26:55.547703168,5.5,398.5,76.9,203.0,La Araucanía,0
2019-02-04 17:52:35.010334016,4.6,127.5,36.1,56.7,Coquimbo,0
2019-02-05 00:18:14.472964832,9.0,351.6,151.9,376.1,Los Lagos,1
2019-02-05 06:43:53.935595680,3.4,643.2,39.1,159.2,Aysén,0
2019-02-05 13:09:33.398226528,3.3,393.3,39.9,303.5,Arica y Parinacota,0
2019-02-05 19:35:12.860857376,4.3,182.3,85.8,285.2,Atacama,0
2019-02-06 02:00:52.323488224,8.8,26.7,81.3,350.1,Aysén,1
2019-02-06 08:26:31.786119072,8.9,238.7,97.1,269.3,Valparaíso,0
2019-02-06 14:52:11.248749888,6.9,403.0,104.5,315.6,Los Ríos,0
2019-02-06 21:17:50.711380736,8.3,34.6,151.1,41.7,La Araucanía,0
2019-02-07 03:43:30.174011584,4.3,428.8,29.7,333.0,Ñuble,0
2019-02-07 10:09:09.636642432,8.8,368.8,141.0,97.9,Valparaíso,1
2019-02-07 16:34:49.099273280,3.9,549.5,73.2,196.6,Valparaíso,0
2019-02-07 23:00:28.561904096,3.6,25.1,40.8,256.8,Los Lagos,0
2019-02-08 05:26:08.024534944,3.7,547.7,34.4,343.8,Maule,0
2019-02-08 11:51:47.487165792,6.4,367.0,97.1,371.5,Aysén,0
2019-02-08 18:17:26.949796640,7.7,262.5,66.9,352.8,Magallanes,0
2019-02-09 00:43:06.412427488,5.2,675.9,56.0,48.5,O'Higgins,0
2019-02-09 07:08:45.875058304,8.9,116.3,164.2,194.1,Metropolitana,1
2019-02-09 13:34:25.337689152,5.6,381.2,77.6,141.1,Los Lagos,0
2019-02-09 20:00:04.800320000,3.9,228.1,25.1,199.8,Los Lagos,0
2019-02-10 02:25:44.262950848,5.8,371.6,57.7,323.8,Ñuble,0
2019-02-10 08:51:23.725581696,7.1,388.8,102.3,97.3,Atacama,0
2019-02-10 15:17:03.188212544,8.0,67.2,97.8,251.5,Antofagasta,0
2019-02-10 21:42:42.650843360,5.8,464.5,86.4,442.6,Los Ríos,0
2019-02-11 04:08:22.113474208,6.6,446.0,108.4,365.8,Antofagasta,0
2019-02-11 10:34:01.576105056,4.6,539.8,56.2,363.0,Antofagasta,0
2019-02-11 16:59:41.038735904,6.9,68.0,136.6,424.5,Ñuble,0
2019-02-11 23:25:20.501366752,8.9,211.6,166.6,200.2,Los Lagos,1
2019-02-12 05:50:59.963997568,3.3,456.8,19.5,380.0,Magallanes,0
2019-02-12 12:16:39.426628416,8.3,100.0,74.7,30.3,Coquimbo,1
2019-02-12 18:42:18.889259264,6.4,475.9,60.9,29.2,Valparaíso,1
2019-02-13 01:07:58.351890112,4.5,46.0,34.9,166.6,La Araucanía,0
2019-02-13 07:33:37.814520960,8.7,237.8,84.2,99.2,Magallanes,1
2019-02-13 13:59:17.277151808,5.9,593.5,67.1,259.8,La Araucanía,0
2019-02-13 20:24:56.739782624,5.0,543.1,28.9,92.4,La Araucanía,0
2019-02-14 02:50:36.202413472,4.1,453.1,28.3,487.8,Atacama,0
2019-02-14 09:16:15.665044320,4.5,610.0,29.0,425.7,Los Lagos,0
2019-02-14 15:41:55.127675168,8.0,497.9,45.6,491.3,Ñuble,0
2019-02-14 22:07:34.590306016,6.7,366.0,81.9,404.1,Aysén,0
2019-02-15 04:33:14.052936832,8.5,685.9,85.1,475.6,Los Ríos,0
2019-02-15 10:58:53.515567680,4.4,487.9,83.7,184.7,La Araucanía,0
2019-02-15 17:24:32.978198528,3.7,423.0,24.2,249.5,Arica y Parinacota,0
2019-02-15 23:50:12.440829376,3.0,289.2,56.7,120.7,Magallanes,0
2019-02-16 06:15:51.903460224,6.0,632.2,37.8,318.3,Metropolitana,0
2019-02-16 12:41:31.366091040,9.0,210.5,128.6,394.3,Magallanes,0
2019-02-16 19:07:10.828721888,7.2,11.4,62.8,249.9,La Araucanía,1
2019-02-17 01:32:50.291352736,4.9,141.7,85.3,148.9,Metropolitana,0
2019-02-17 07:58:29.753983584,8.3,81.1,49.2,254.3,Ñuble,1
2019-02-17 14:24:09.216614432,7.7,226.7,148.5,32.4,Arica y Parinacota,1
2019-02-17 20:49:48.679245280,3.1,579.0,17.7,360.8,Antofagasta,0
2019-02-18 03:15:28.141876096,7.9,457.8,68.1,226.4,Aysén,1
2019-02-18 09:41:07.604506944,4.8,122.4,57.4,449.2,Ñuble,0
2019-02-18 16:06:47.067137792,3.9,553.2,63.7,461.7,Magallanes,0
2019-02-18 22:32:26.529768640,4.4,355.4,84.8,63.6,Valparaíso,0
2019-02-19 04:58:05.992399488,5.8,361.3,66.2,498.1,Atacama,0
2019-02-19 11:23:45.455030336,5.5,256.7,90.0,484.9,Los Ríos,0
2019-02-19 17:49:24.917661184,4.7,605.9,74.8,313.9,Coquimbo,0
2019-02-20 00:15:04.380292032,4.0,226.2,54.3,412.9,Maule,0
2019-02-20 06:40:43.842922816,7.6,70.4,116.8,10.2,Ñuble,0
2019-02-20 13:06:23.305553664,8.9,215.4,49.6,485.2,Maule,0
2019-02-20 19:32:02.768184512,7.7,502.2,89.5,228.7,Valparaíso,1
2019-02-21 01:57:42.230815360,4.8,462.0,80.6,454.9,Arica y Parinacota,0
2019-02-21 08:23:21.693446208,4.5,135.7,54.5,193.2,Valparaíso,0
2019-02-21 14:49:01.156077056,4.3,82.7,77.8,394.3,Los Ríos,0
2019-02-21 21:14:40.618707904,3.8,464.3,66.5,209.6,Aysén,0
2019-02-22 03:40:20.081338752,6.3,475.1,113.1,182.0,Tarapacá,0
2019-02-22 10:05:59.543969600,6.6,259.5,45.9,473.4,Metropolitana,0
2019-02-22 16:31:39.006600448,7.2,590.7,62.4,349.9,Los Ríos,1
2019-02-22 22:57:18.469231296,7.1,684.9,38.7,420.2,Tarapacá,1
2019-02-23 05:22:57.931862080,4.8,147.9,94.8,272.1,Los Ríos,0
2019-02-23 11:48:37.394492928,5.0,406.1,42.7,459.3,Tarapacá,0
2019-02-23 18:14:16.857123776,7.1,8.7,74.6,370.2,O'Higgins,0
2019-02-24 00:39:56.319754624,5.1,500.6,46.5,37.0,Biobío,0
2019-02-24 07:05:35.782385472,4.3,292.9,24.1,383.7,O'Higgins,0
2019-02-24 13:31:15.245016320,5.2,139.3,46.4,10.3,Coquimbo,0
2019-02-24 19:56:54.707647168,4.6,527.8,29.8,414.7,Valparaíso,0
2019-02-25 02:22:34.170278016,3.5,568.4,38.2,166.6,Biobío,0
2019-02-25 08:48:13.632908864,8.0,82.3,156.0,299.5,Metropolitana,1
2019-02-25 15:13:53.095539712,8.1,33.5,125.3,374.9,Aysén,0
2019-02-25 21:39:32.558170496,4.3,237.2,67.1,318.8,Maule,0
2019-02-26 04:05:12.020801344,3.4,440.1,40.1,336.5,Los Ríos,0
2019-02-26 10:30:51.483432192,7.4,556.4,127.1,446.4,Metropolitana,0
2019-02-26 16:56:30.946063040,4.3,384.5,80.1,187.6,Los Lagos,0
2019-02-26 23:22:10.408693888,5.4,408.6,104.9,274.0,Maule,0
2019-02-27 05:47:49.871324736,3.4,560.9,22.0,88.3,Coquimbo,0
2019-02-27 12:13:29.333955584,4.4,372.5,80.1,234.3,Arica y Parinacota,0
2019-02-27 18:39:08.796586432,7.8,429.8,65.3,75.9,Atacama,1
2019-02-28 01:04:48.259217280,7.8,363.8,85.5,317.2,Metropolitana,0
2019-02-28 07:30:27.721848128,4.2,616.9,42.8,162.8,Tarapacá,0
2019-02-28 13:56:07.184478976,5.0,168.7,75.6,429.6,Maule,0
2019-02-28 20:21:46.647109760,3.8,188.5,53.1,172.4,Tarapacá,0
2019-03-01 02:47:26.109740608,3.4,93.9,22.6,144.1,Arica y Parinacota,0
2019-03-01 09:13:05.572371456,9.0,574.5,150.7,246.1,Coquimbo,1
2019-03-01 15:38:45.035002304,6.9,291.2,80.0,88.5,Tarapacá,1
2019-03-01 22:04:24.497633152,6.3,246.8,31.7,102.7,Valparaíso,0
2019-03-02 04:30:03.960264000,7.6,687.0,85.3,391.8,Tarapacá,1
2019-03-02 10:55:43.422894848,8.0,649.1,102.0,249.1,Biobío,1
2019-03-02 17:21:22.885525696,7.8,680.5,47.1,104.0,Valparaíso,0
2019-03-02 23:47:02.348156544,3.1,103.9,22.5,16.7,Valparaíso,0
2019-03-03 06:12:41.810787392,4.1,624.4,81.6,233.8,Los Lagos,0
2019-03-03 12:38:21.273418240,6.9,233.5,124.7,371.6,Ñuble,0
2019-03-03 19:04:00.736049024,5.3,13.8,37.1,176.2,Tarapacá,0
2019-03-04 01:29:40.198679872,8.9,277.0,122.0,124.7,Tarapacá,1
2019-03-04 07:55:19.661310720,7.0,358.9,74.8,198.8,Valparaíso,1
2019-03-04 14:20:59.123941568,8.7,80.2,114.5,479.6,Maule,0
2019-03-04 20:46:38.586572416,4.2,378.7,50.6,212.2,Los Lagos,0
2019-03-05 03:12:18.049203264,8.2,574.5,46.9,130.6,Los Lagos,1
2019-03-05 09:37:57.511834112,4.9,267.5,47.7,285.1,Atacama,0
2019-03-05 16:03:36.974464960,8.9,250.1,61.3,405.6,Ñuble,0
2019-03-05 22:29:16.437095808,3.9,240.5,48.1,12.1,Atacama,0
2019-03-06 04:54:55.899726656,6.1,646.6,113.5,279.5,Los Lagos,0
2019-03-06 11:20:35.362357504,7.8,38.9,155.5,418.3,Tarapacá,0
2019-03-06 17:46:14.824988288,5.6,314.3,107.3,108.6,Los Ríos,0
2019-03-07 00:11:54.287619136,5.8,188.9,114.8,460.9,Atacama,0
2019-03-07 06:37:33.750249984,8.9,626.2,46.5,289.3,Biobío,0
2019-03-07 13:03:13.212880832,5.6,71.8,89.3,258.8,Ñuble,0
2019-03-07 19:28:52.675511680,6.6,291.0,60.0,481.9,Los Ríos,0
2019-03-08 01:54:32.138142528,3.3,287.7,59.3,65.7,Metropolitana,0
2019-03-08 08:20:11.600773376,8.1,622.4,139.4,370.3,Atacama,0
2019-03-08 14:45:51.063404224,6.9,154.8,78.4,409.5,Valparaíso,0
2019-03-08 21:11:30.526035072,5.4,453.2,65.3,244.8,Coquimbo,0
2019-03-09 03:37:09.988665920,3.1,98.4,27.8,4.2,Metropolitana,0
2019-03-09 10:02:49.451296704,6.6,668.0,61.6,262.6,Biobío,0
2019-03-09 16:28:28.913927552,3.1,417.1,61.1,77.6,Biobío,0
2019-03-09 22:54:08.376558400,3.0,440.2,55.0,281.7,Antofagasta,0
2019-03-10 05:19:47.839189248,6.7,306.5,52.8,369.6,Biobío,0
2019-03-10 11:45:27.301820096,4.1,242.9,37.4,266.0,Los Ríos,0
2019-03-10 18:11:06.764450944,4.2,152.8,27.8,315.8,Los Lagos,0
2019-03-11 00:36:46.227081792,6.9,424.8,136.8,52.9,La Araucanía,1
2019-03-11 07:02:25.689712640,3.3,668.4,61.4,49.4,Antofagasta,0
2019-03-11 13:28:05.152343488,4.9,255.1,65.1,425.6,Coquimbo,0
2019-03-11 19:53:44.614974336,3.9,618.8,60.0,25.6,Los Lagos,0
2019-03-12 02:19:24.077605184,6.5,108.4,105.4,142.9,Los Ríos,0
2019-03-12 08:45:03.540235968,7.0,655.6,56.4,468.9,Atacama,0
2019-03-12 15:10:43.002866816,7.3,248.6,138.8,230.0,Coquimbo,0
2019-03-12 21:36:22.465497664,4.5,268.9,58.1,337.6,Aysén,0
2019-03-13 04:02:01.928128512,3.5,326.7,22.4,111.6,Los Lagos,0
2019-03-13 10:27:41.390759360,3.5,504.2,38.3,136.0,Arica y Parinacota,0
2019-03-13 16:53:20.853390208,5.6,505.2,78.5,255.0,Los Lagos,0
2019-03-13 23:19:00.316021056,8.7,338.3,89.5,319.4,Aysén,1
2019-03-14 05:44:39.778651904,4.3,368.6,66.6,480.3,Magallanes,0
2019-03-14 12:10:19.241282752,4.5,25.9,82.0,287.6,Atacama,0
2019-03-14 18:35:58.703913600,3.6,216.5,59.7,48.9,Valparaíso,0
2019-03-15 01:01:38.166544448,6.6,245.5,96.6,184.1,Metropolitana,0
2019-03-15 07:27:17.629175232,7.1,393.3,90.0,122.8,O'Higgins,1
2019-03-15 13:52:57.091806080,6.9,393.0,60.8,127.9,Coquimbo,0
2019-03-15 20:18:36.554436928,8.2,498.4,97.0,253.2,Tarapacá,1
2019-03-16 02:44:16.017067776,5.9,503.3,55.4,159.0,Tarapacá,0
2019-03-16 09:09:55.479698624,3.8,168.5,72.2,145.4,Aysén,0
